,timestamp,building_id,meter,month,weekday,hour,site_id,primaryspaceusage,sqm,lat,lng,timezone,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed,meter_reading
1776838,2016-01-25 05:00:00,1631,1,1,0,5,18,3,23500.0,53.34,6.26,0,12.4,10.0,1007.0,110.0,6.0,101.5442
1779891,2016-01-25 06:00:00,1631,1,1,0,6,18,3,23500.0,53.34,6.26,0,14.0,10.0,,190.0,9.8,163.4925
1782944,2016-01-25 07:00:00,1631,1,1,0,7,18,3,23500.0,53.34,6.26,0,13.1,10.8,1005.0,190.0,9.0,187.8942
1785997,2016-01-25 08:00:00,1631,1,1,0,8,18,3,23500.0,53.34,6.26,0,13.5,9.5,1004.5,200.0,9.0,256.675
1789050,2016-01-25 09:00:00,1631,1,1,0,9,18,3,23500.0,53.34,6.26,0,12.9,7.5,1004.0,190.0,11.0,283.3283
1792103,2016-01-25 10:00:00,1631,1,1,0,10,18,3,23500.0,53.34,6.26,0,12.5,7.3,1003.5,200.0,11.0,298.095
1795156,2016-01-25 11:00:00,1631,1,1,0,11,18,3,23500.0,53.34,6.26,0,11.9,8.2,1004.0,210.0,12.0,289.26
1798209,2016-01-25 12:00:00,1631,1,1,0,12,18,3,23500.0,53.34,6.26,0,12.4,9.1,1004.0,200.0,11.0,291.3733
1801262,2016-01-25 13:00:00,1631,1,1,0,13,18,3,23500.0,53.34,6.26,0,10.0,8.0,,250.0,13.4,299.2367
1804315,2016-01-25 14:00:00,1631,1,1,0,14,18,3,23500.0,53.34,6.26,0,8.0,5.7,1008.5,270.0,11.0,326.7142
1807368,2016-01-25 15:00:00,1631,1,1,0,15,18,3,23500.0,53.34,6.26,0,8.4,4.5,1010.5,260.0,9.0,305.1425
1810421,2016-01-25 16:00:00,1631,1,1,0,16,18,3,23500.0,53.34,6.26,0,7.8,4.2,1012.0,250.0,7.0,290.9225
1813474,2016-01-25 17:00:00,1631,1,1,0,17,18,3,23500.0,53.34,6.26,0,7.1,3.6,1014.0,270.0,9.0,252.0533
1816527,2016-01-25 18:00:00,1631,1,1,0,18,18,3,23500.0,53.34,6.26,0,7.0,4.0,,220.0,4.6,221.7783
1819580,2016-01-25 19:00:00,1631,1,1,0,19,18,3,23500.0,53.34,6.26,0,7.0,3.3,1015.5,200.0,5.0,214.6792
1822633,2016-01-25 20:00:00,1631,1,1,0,20,18,3,23500.0,53.34,6.26,0,7.0,3.3,1016.0,200.0,6.0,202.9883
1825686,2016-01-25 21:00:00,1631,1,1,0,21,18,3,23500.0,53.34,6.26,0,7.3,3.3,1016.0,200.0,7.0,195.7558
1828739,2016-01-25 22:00:00,1631,1,1,0,22,18,3,23500.0,53.34,6.26,0,7.9,3.4,1015.0,200.0,7.0,181.9492
1831792,2016-01-25 23:00:00,1631,1,1,0,23,18,3,23500.0,53.34,6.26,0,8.3,4.1,1014.0,190.0,7.0,112.7167
1834845,2016-01-26 00:00:00,1631,1,1,1,0,18,3,23500.0,53.34,6.26,0,8.8,4.7,1012.5,190.0,8.0,91.7592
1837898,2016-01-26 01:00:00,1631,1,1,1,1,18,3,23500.0,53.34,6.26,0,9.4,4.6,1010.5,190.0,10.0,95.4767
1840951,2016-01-26 02:00:00,1631,1,1,1,2,18,3,23500.0,53.34,6.26,0,9.8,4.8,1009.0,190.0,10.0,91.14
1844004,2016-01-26 03:00:00,1631,1,1,1,3,18,3,23500.0,53.34,6.26,0,9.5,5.4,1007.0,190.0,12.0,95.6592
1847057,2016-01-26 04:00:00,1631,1,1,1,4,18,3,23500.0,53.34,6.26,0,9.5,5.9,1004.0,190.0,13.0,93.705
1850110,2016-01-26 05:00:00,1631,1,1,1,5,18,3,23500.0,53.34,6.26,0,9.7,6.9,1001.5,190.0,14.0,96.53
1853163,2016-01-26 06:00:00,1631,1,1,1,6,18,3,23500.0,53.34,6.26,0,10.1,7.5,1000.0,190.0,15.0,172.8383
1856216,2016-01-26 07:00:00,1631,1,1,1,7,18,3,23500.0,53.34,6.26,0,10.3,8.2,997.5,200.0,15.0,200.1942
1859269,2016-01-26 08:00:00,1631,1,1,1,8,18,3,23500.0,53.34,6.26,0,10.6,8.6,996.5,210.0,16.0,254.8942
1862322,2016-01-26 09:00:00,1631,1,1,1,9,18,3,23500.0,53.34,6.26,0,11.0,9.1,996.0,210.0,15.0,290.8808
1865375,2016-01-26 10:00:00,1631,1,1,1,10,18,3,23500.0,53.34,6.26,0,11.6,9.4,995.0,210.0,15.0,308.54
1868428,2016-01-26 11:00:00,1631,1,1,1,11,18,3,23500.0,53.34,6.26,0,11.9,10.1,995.0,210.0,14.0,292.7758
1871481,2016-01-26 12:00:00,1631,1,1,1,12,18,3,23500.0,53.34,6.26,0,13.2,10.3,994.5,220.0,15.0,294.3658
1874534,2016-01-26 13:00:00,1631,1,1,1,13,18,3,23500.0,53.34,6.26,0,13.0,10.9,995.0,220.0,15.0,295.0567
1877587,2016-01-26 14:00:00,1631,1,1,1,14,18,3,23500.0,53.34,6.26,0,12.8,11.1,995.5,220.0,12.0,314.1317
1880640,2016-01-26 15:00:00,1631,1,1,1,15,18,3,23500.0,53.34,6.26,0,13.5,9.7,997.0,240.0,13.0,300.5725
1883693,2016-01-26 16:00:00,1631,1,1,1,16,18,3,23500.0,53.34,6.26,0,11.4,6.6,998.0,250.0,16.0,290.1517
1886746,2016-01-26 17:00:00,1631,1,1,1,17,18,3,23500.0,53.34,6.26,0,10.2,6.4,999.0,250.0,13.0,246.9775
1889799,2016-01-26 18:00:00,1631,1,1,1,18,18,3,23500.0,53.34,6.26,0,9.2,6.4,999.0,260.0,14.0,226.3533
1892852,2016-01-26 19:00:00,1631,1,1,1,19,18,3,23500.0,53.34,6.26,0,9.0,6.0,1001.0,220.0,6.0,213.6742
1895905,2016-01-26 20:00:00,1631,1,1,1,20,18,3,23500.0,53.34,6.26,0,8.5,5.8,1000.5,220.0,4.0,204.6958
1898958,2016-01-26 21:00:00,1631,1,1,1,21,18,3,23500.0,53.34,6.26,0,8.7,7.4,1000.5,150.0,2.0,198.4733
1902011,2016-01-26 22:00:00,1631,1,1,1,22,18,3,23500.0,53.34,6.26,0,8.4,7.4,998.5,110.0,2.0,185.265
1905064,2016-01-26 23:00:00,1631,1,1,1,23,18,3,23500.0,53.34,6.26,0,8.1,7.7,997.0,50.0,4.0,112.5083
1908117,2016-01-27 00:00:00,1631,1,1,2,0,18,3,23500.0,53.34,6.26,0,8.8,8.6,996.0,360.0,2.0,95.0125
1911170,2016-01-27 01:00:00,1631,1,1,2,1,18,3,23500.0,53.34,6.26,0,12.0,11.0,,220.0,10.8,92.9867
1914223,2016-01-27 02:00:00,1631,1,1,2,2,18,3,23500.0,53.34,6.26,0,12.6,10.9,994.5,220.0,13.0,94.9842
1917276,2016-01-27 03:00:00,1631,1,1,2,3,18,3,23500.0,53.34,6.26,0,12.5,10.6,994.0,220.0,12.0,97.2458
1920329,2016-01-27 04:00:00,1631,1,1,2,4,18,3,23500.0,53.34,6.26,0,12.8,10.5,993.5,210.0,11.0,94.4958
1923382,2016-01-27 05:00:00,1631,1,1,2,5,18,3,23500.0,53.34,6.26,0,12.2,10.4,992.0,200.0,9.0,98.4583
1926435,2016-01-27 06:00:00,1631,1,1,2,6,18,3,23500.0,53.34,6.26,0,12.4,10.2,991.5,210.0,12.0,174.5358
1929488,2016-01-27 07:00:00,1631,1,1,2,7,18,3,23500.0,53.34,6.26,0,12.1,9.9,991.5,210.0,12.0,207.0233
1932541,2016-01-27 08:00:00,1631,1,1,2,8,18,3,23500.0,53.34,6.26,0,11.4,9.2,991.5,220.0,10.0,256.9925
1935594,2016-01-27 09:00:00,1631,1,1,2,9,18,3,23500.0,53.34,6.26,0,10.2,8.4,993.5,240.0,12.0,287.1492
1938647,2016-01-27 10:00:00,1631,1,1,2,10,18,3,23500.0,53.34,6.26,0,6.6,4.5,997.0,270.0,13.0,302.5283
1941700,2016-01-27 11:00:00,1631,1,1,2,11,18,3,23500.0,53.34,6.26,0,6.3,4.2,999.0,280.0,13.0,288.3967
1944753,2016-01-27 12:00:00,1631,1,1,2,12,18,3,23500.0,53.34,6.26,0,6.1,3.6,1000.5,260.0,12.0,284.7867
1947806,2016-01-27 13:00:00,1631,1,1,2,13,18,3,23500.0,53.34,6.26,0,6.7,4.4,1001.5,260.0,15.0,290.6225
1950859,2016-01-27 14:00:00,1631,1,1,2,14,18,3,23500.0,53.34,6.26,0,7.1,3.7,1002.5,260.0,16.0,316.6708
1953912,2016-01-27 15:00:00,1631,1,1,2,15,18,3,23500.0,53.34,6.26,0,5.4,2.8,1004.5,270.0,14.0,309.7575
1956965,2016-01-27 16:00:00,1631,1,1,2,16,18,3,23500.0,53.34,6.26,0,4.8,2.4,1006.5,270.0,10.0,298.6308
1960018,2016-01-27 17:00:00,1631,1,1,2,17,18,3,23500.0,53.34,6.26,0,4.0,1.4,1008.5,270.0,8.0,256.9467
1963071,2016-01-27 18:00:00,1631,1,1,2,18,18,3,23500.0,53.34,6.26,0,3.7,1.3,1010.0,240.0,7.0,233.3875
1966124,2016-01-27 19:00:00,1631,1,1,2,19,18,3,23500.0,53.34,6.26,0,2.9,0.7,1011.5,240.0,7.0,212.0783
1969177,2016-01-27 20:00:00,1631,1,1,2,20,18,3,23500.0,53.34,6.26,0,2.6,0.5,1012.5,240.0,7.0,201.6325
1972230,2016-01-27 21:00:00,1631,1,1,2,21,18,3,23500.0,53.34,6.26,0,2.3,-0.2,1013.5,240.0,8.0,194.8375
1975283,2016-01-27 22:00:00,1631,1,1,2,22,18,3,23500.0,53.34,6.26,0,2.4,-0.5,1014.0,230.0,7.0,179.6833
1978336,2016-01-27 23:00:00,1631,1,1,2,23,18,3,23500.0,53.34,6.26,0,2.3,-0.3,1015.0,230.0,8.0,112.9033
1981389,2016-01-28 00:00:00,1631,1,1,3,0,18,3,23500.0,53.34,6.26,0,2.3,-0.2,1015.5,220.0,7.0,92.0767
1984442,2016-01-28 01:00:00,1631,1,1,3,1,18,3,23500.0,53.34,6.26,0,2.2,0.1,1016.0,230.0,7.0,92.0333
1987495,2016-01-28 02:00:00,1631,1,1,3,2,18,3,23500.0,53.34,6.26,0,2.4,0.4,1016.5,230.0,7.0,91.085
1990548,2016-01-28 03:00:00,1631,1,1,3,3,18,3,23500.0,53.34,6.26,0,3.3,0.6,1016.5,220.0,8.0,93.6942
1993601,2016-01-28 04:00:00,1631,1,1,3,4,18,3,23500.0,53.34,6.26,0,3.5,0.7,1016.5,220.0,8.0,91.4233
1996654,2016-01-28 05:00:00,1631,1,1,3,5,18,3,23500.0,53.34,6.26,0,3.7,0.9,1016.5,230.0,10.0,94.3125
1999707,2016-01-28 06:00:00,1631,1,1,3,6,18,3,23500.0,53.34,6.26,0,4.1,1.2,1016.5,230.0,10.0,166.8708
2002760,2016-01-28 07:00:00,1631,1,1,3,7,18,3,23500.0,53.34,6.26,0,4.1,1.2,1016.5,230.0,9.0,199.71
2005813,2016-01-28 08:00:00,1631,1,1,3,8,18,3,23500.0,53.34,6.26,0,4.2,1.3,1017.0,220.0,9.0,255.6125
2008866,2016-01-28 09:00:00,1631,1,1,3,9,18,3,23500.0,53.34,6.26,0,4.7,1.7,1016.5,210.0,8.0,289.9242
2011919,2016-01-28 10:00:00,1631,1,1,3,10,18,3,23500.0,53.34,6.26,0,5.9,2.2,1016.0,200.0,7.0,302.6108
2014972,2016-01-28 11:00:00,1631,1,1,3,11,18,3,23500.0,53.34,6.26,0,6.9,3.0,1015.5,210.0,9.0,289.34
2018025,2016-01-28 12:00:00,1631,1,1,3,12,18,3,23500.0,53.34,6.26,0,7.8,3.7,1014.5,210.0,9.0,286.9675
2021078,2016-01-28 13:00:00,1631,1,1,3,13,18,3,23500.0,53.34,6.26,0,8.8,4.4,1013.0,210.0,12.0,292.0817
2024131,2016-01-28 14:00:00,1631,1,1,3,14,18,3,23500.0,53.34,6.26,0,7.9,5.6,1011.5,210.0,12.0,313.9225
2027184,2016-01-28 15:00:00,1631,1,1,3,15,18,3,23500.0,53.34,6.26,0,7.9,6.2,1011.0,220.0,11.0,303.4492
2030237,2016-01-28 16:00:00,1631,1,1,3,16,18,3,23500.0,53.34,6.26,0,8.0,7.0,,250.0,8.8,286.4392
2033290,2016-01-28 17:00:00,1631,1,1,3,17,18,3,23500.0,53.34,6.26,0,8.7,7.2,1011.0,230.0,11.0,242.37
2036343,2016-01-28 18:00:00,1631,1,1,3,18,18,3,23500.0,53.34,6.26,0,9.3,7.9,1010.5,230.0,11.0,219.845
2039396,2016-01-28 19:00:00,1631,1,1,3,19,18,3,23500.0,53.34,6.26,0,9.6,8.5,1011.0,240.0,11.0,206.2542
2042449,2016-01-28 20:00:00,1631,1,1,3,20,18,3,23500.0,53.34,6.26,0,10.1,8.3,1011.0,230.0,10.0,197.12
2045502,2016-01-28 21:00:00,1631,1,1,3,21,18,3,23500.0,53.34,6.26,0,10.3,8.5,1010.5,230.0,11.0,190.1425
2048555,2016-01-28 22:00:00,1631,1,1,3,22,18,3,23500.0,53.34,6.26,0,10.6,8.9,1010.0,230.0,12.0,176.6283
2051608,2016-01-28 23:00:00,1631,1,1,3,23,18,3,23500.0,53.34,6.26,0,10.9,9.1,1009.5,230.0,11.0,107.7975
2054661,2016-01-29 00:00:00,1631,1,1,4,0,18,3,23500.0,53.34,6.26,0,11.0,8.6,1009.0,230.0,11.0,89.96
2057714,2016-01-29 01:00:00,1631,1,1,4,1,18,3,23500.0,53.34,6.26,0,11.3,7.3,1007.5,230.0,13.0,86.7308
2060767,2016-01-29 02:00:00,1631,1,1,4,2,18,3,23500.0,53.34,6.26,0,11.0,6.9,1006.5,230.0,14.0,87.3058
2063820,2016-01-29 03:00:00,1631,1,1,4,3,18,3,23500.0,53.34,6.26,0,10.9,6.7,1005.0,220.0,13.0,88.515
2066873,2016-01-29 04:00:00,1631,1,1,4,4,18,3,23500.0,53.34,6.26,0,10.9,6.5,1004.0,230.0,17.0,86.5567
2069926,2016-01-29 05:00:00,1631,1,1,4,5,18,3,23500.0,53.34,6.26,0,11.0,6.7,1002.5,230.0,18.0,90.9833
2072979,2016-01-29 06:00:00,1631,1,1,4,6,18,3,23500.0,53.34,6.26,0,10.9,7.5,1003.0,230.0,17.0,165.6617
2076032,2016-01-29 07:00:00,1631,1,1,4,7,18,3,23500.0,53.34,6.26,0,10.3,8.8,1003.5,230.0,16.0,196.4542
2079085,2016-01-29 08:00:00,1631,1,1,4,8,18,3,23500.0,53.34,6.26,0,9.2,5.0,1005.5,250.0,15.0,245.7775
2082138,2016-01-29 09:00:00,1631,1,1,4,9,18,3,23500.0,53.34,6.26,0,8.5,2.4,1006.5,250.0,16.0,276.675
2085191,2016-01-29 10:00:00,1631,1,1,4,10,18,3,23500.0,53.34,6.26,0,8.2,1.8,1007.0,250.0,15.0,292.9067
2088244,2016-01-29 11:00:00,1631,1,1,4,11,18,3,23500.0,53.34,6.26,0,8.5,2.0,1007.5,250.0,18.0,272.575
2091297,2016-01-29 12:00:00,1631,1,1,4,12,18,3,23500.0,53.34,6.26,0,8.0,1.5,1008.0,250.0,16.0,277.2433
2094350,2016-01-29 13:00:00,1631,1,1,4,13,18,3,23500.0,53.34,6.26,0,7.9,1.9,1009.0,240.0,11.0,275.1467
2097403,2016-01-29 14:00:00,1631,1,1,4,14,18,3,23500.0,53.34,6.26,0,8.4,2.3,1008.5,250.0,12.0,296.9117
2100456,2016-01-29 15:00:00,1631,1,1,4,15,18,3,23500.0,53.34,6.26,0,8.5,2.6,1008.0,230.0,8.0,289.3175
2103509,2016-01-29 16:00:00,1631,1,1,4,16,18,3,23500.0,53.34,6.26,0,8.0,3.4,1007.5,230.0,8.0,274.0792
2106562,2016-01-29 17:00:00,1631,1,1,4,17,18,3,23500.0,53.34,6.26,0,7.2,3.5,1006.5,230.0,8.0,223.8717
2109615,2016-01-29 18:00:00,1631,1,1,4,18,18,3,23500.0,53.34,6.26,0,7.1,4.0,1006.0,240.0,12.0,204.0967
2112668,2016-01-29 19:00:00,1631,1,1,4,19,18,3,23500.0,53.34,6.26,0,7.1,3.1,1005.0,240.0,12.0,197.1058
2115721,2016-01-29 20:00:00,1631,1,1,4,20,18,3,23500.0,53.34,6.26,0,6.7,3.7,1004.5,230.0,11.0,191.4458
2118774,2016-01-29 21:00:00,1631,1,1,4,21,18,3,23500.0,53.34,6.26,0,6.7,3.6,1004.0,240.0,13.0,187.6792
2121827,2016-01-29 22:00:00,1631,1,1,4,22,18,3,23500.0,53.34,6.26,0,6.9,3.0,1003.5,240.0,12.0,174.515
2124880,2016-01-29 23:00:00,1631,1,1,4,23,18,3,23500.0,53.34,6.26,0,6.3,3.6,1004.0,250.0,11.0,103.2733
2127933,2016-01-30 00:00:00,1631,1,1,5,0,18,3,23500.0,53.34,6.26,0,4.8,2.4,1005.0,270.0,10.0,88.35
2130986,2016-01-30 01:00:00,1631,1,1,5,1,18,3,23500.0,53.34,6.26,0,4.4,2.0,1005.5,240.0,6.0,87.0467
2134039,2016-01-30 02:00:00,1631,1,1,5,2,18,3,23500.0,53.34,6.26,0,4.3,1.2,1005.5,250.0,9.0,87.6442
2137092,2016-01-30 03:00:00,1631,1,1,5,3,18,3,23500.0,53.34,6.26,0,2.5,0.2,1006.0,270.0,10.0,86.1708
2140145,2016-01-30 04:00:00,1631,1,1,5,4,18,3,23500.0,53.34,6.26,0,2.3,-0.8,1006.5,260.0,9.0,86.4558
2143198,2016-01-30 05:00:00,1631,1,1,5,5,18,3,23500.0,53.34,6.26,0,2.0,-1.2,1006.5,240.0,7.0,87.5658
2146251,2016-01-30 06:00:00,1631,1,1,5,6,18,3,23500.0,53.34,6.26,0,2.2,-1.9,1006.5,240.0,9.0,86.8
2149304,2016-01-30 07:00:00,1631,1,1,5,7,18,3,23500.0,53.34,6.26,0,2.2,-1.6,1007.0,240.0,9.0,87.3783
2152357,2016-01-30 08:00:00,1631,1,1,5,8,18,3,23500.0,53.34,6.26,0,1.6,-0.6,1007.0,240.0,10.0,150.7567
2155410,2016-01-30 09:00:00,1631,1,1,5,9,18,3,23500.0,53.34,6.26,0,1.8,-0.4,1007.0,240.0,10.0,209.8508
2158463,2016-01-30 10:00:00,1631,1,1,5,10,18,3,23500.0,53.34,6.26,0,2.4,-0.1,1007.5,240.0,11.0,213.6317
2161516,2016-01-30 11:00:00,1631,1,1,5,11,18,3,23500.0,53.34,6.26,0,2.8,0.1,1007.5,240.0,10.0,199.1983
2164569,2016-01-30 12:00:00,1631,1,1,5,12,18,3,23500.0,53.34,6.26,0,3.4,0.7,1007.0,230.0,10.0,197.4792
2167622,2016-01-30 13:00:00,1631,1,1,5,13,18,3,23500.0,53.34,6.26,0,4.1,-0.2,1007.5,250.0,11.0,197.0767
2170675,2016-01-30 14:00:00,1631,1,1,5,14,18,3,23500.0,53.34,6.26,0,4.6,-0.2,1007.5,250.0,11.0,206.6725
2173728,2016-01-30 15:00:00,1631,1,1,5,15,18,3,23500.0,53.34,6.26,0,3.7,-0.4,1007.5,250.0,10.0,206.9767
2176781,2016-01-30 16:00:00,1631,1,1,5,16,18,3,23500.0,53.34,6.26,0,3.4,-0.4,1008.0,250.0,11.0,206.705
2179834,2016-01-30 17:00:00,1631,1,1,5,17,18,3,23500.0,53.34,6.26,0,2.9,0.1,1008.0,240.0,7.0,144.7433
2182887,2016-01-30 18:00:00,1631,1,1,5,18,18,3,23500.0,53.34,6.26,0,2.8,-0.1,1008.5,240.0,7.0,99.0575
2185940,2016-01-30 19:00:00,1631,1,1,5,19,18,3,23500.0,53.34,6.26,0,2.8,-0.2,1009.0,240.0,8.0,97.8033
2188993,2016-01-30 20:00:00,1631,1,1,5,20,18,3,23500.0,53.34,6.26,0,2.5,0.1,1008.5,240.0,8.0,88.3742
2192046,2016-01-30 21:00:00,1631,1,1,5,21,18,3,23500.0,53.34,6.26,0,2.5,0.5,1008.5,230.0,7.0,87.5875
2195099,2016-01-30 22:00:00,1631,1,1,5,22,18,3,23500.0,53.34,6.26,0,2.5,0.6,1008.5,220.0,6.0,86.39
2198152,2016-01-30 23:00:00,1631,1,1,5,23,18,3,23500.0,53.34,6.26,0,2.5,0.8,1007.5,220.0,6.0,86.1017
2201205,2016-01-31 00:00:00,1631,1,1,6,0,18,3,23500.0,53.34,6.26,0,3.1,1.1,1007.5,220.0,6.0,84.7508
2204258,2016-01-31 01:00:00,1631,1,1,6,1,18,3,23500.0,53.34,6.26,0,3.6,1.0,1007.0,220.0,7.0,85.6808
2207311,2016-01-31 02:00:00,1631,1,1,6,2,18,3,23500.0,53.34,6.26,0,3.8,0.9,1006.5,220.0,6.0,85.9425
2210364,2016-01-31 03:00:00,1631,1,1,6,3,18,3,23500.0,53.34,6.26,0,4.0,0.6,1005.5,200.0,4.0,86.5675
2213417,2016-01-31 04:00:00,1631,1,1,6,4,18,3,23500.0,53.34,6.26,0,4.2,2.0,1004.5,210.0,5.0,86.1608
2216470,2016-01-31 05:00:00,1631,1,1,6,5,18,3,23500.0,53.34,6.26,0,4.0,2.9,1002.5,170.0,4.0,86.7592
2219523,2016-01-31 06:00:00,1631,1,1,6,6,18,3,23500.0,53.34,6.26,0,3.9,3.2,1001.0,130.0,4.0,86.3358
2222576,2016-01-31 07:00:00,1631,1,1,6,7,18,3,23500.0,53.34,6.26,0,4.4,4.1,999.5,140.0,5.0,85.9725
2225629,2016-01-31 08:00:00,1631,1,1,6,8,18,3,23500.0,53.34,6.26,0,7.2,7.0,999.0,230.0,3.0,144.5908
2228682,2016-01-31 09:00:00,1631,1,1,6,9,18,3,23500.0,53.34,6.26,0,8.7,8.2,999.0,240.0,8.0,207.5433
2231735,2016-01-31 10:00:00,1631,1,1,6,10,18,3,23500.0,53.34,6.26,0,9.9,9.5,1000.0,260.0,8.0,212.8533
2234788,2016-01-31 11:00:00,1631,1,1,6,11,18,3,23500.0,53.34,6.26,0,10.9,10.1,1000.5,250.0,12.0,212.01
2237841,2016-01-31 12:00:00,1631,1,1,6,12,18,3,23500.0,53.34,6.26,0,11.6,9.9,1001.0,260.0,11.0,209.0458
2240894,2016-01-31 13:00:00,1631,1,1,6,13,18,3,23500.0,53.34,6.26,0,11.7,10.4,1001.5,250.0,12.0,211.7792
2243947,2016-01-31 14:00:00,1631,1,1,6,14,18,3,23500.0,53.34,6.26,0,11.5,10.8,1001.5,240.0,10.0,210.8592
2247000,2016-01-31 15:00:00,1631,1,1,6,15,18,3,23500.0,53.34,6.26,0,11.7,10.9,1001.5,250.0,11.0,210.6183
2250053,2016-01-31 16:00:00,1631,1,1,6,16,18,3,23500.0,53.34,6.26,0,11.6,10.7,1002.0,250.0,13.0,209.805
2253106,2016-01-31 17:00:00,1631,1,1,6,17,18,3,23500.0,53.34,6.26,0,11.3,10.4,1003.0,250.0,13.0,207.9142
2256159,2016-01-31 18:00:00,1631,1,1,6,18,18,3,23500.0,53.34,6.26,0,11.4,10.2,1004.0,240.0,13.0,199.9992
2259212,2016-01-31 19:00:00,1631,1,1,6,19,18,3,23500.0,53.34,6.26,0,11.3,10.4,1004.5,250.0,12.0,189.9833
2262265,2016-01-31 20:00:00,1631,1,1,6,20,18,3,23500.0,53.34,6.26,0,11.4,10.6,1005.0,250.0,14.0,171.5608
2265318,2016-01-31 21:00:00,1631,1,1,6,21,18,3,23500.0,53.34,6.26,0,11.3,10.2,1006.0,250.0,14.0,109.1775
2268371,2016-01-31 22:00:00,1631,1,1,6,22,18,3,23500.0,53.34,6.26,0,11.2,10.4,1007.0,240.0,10.0,91.8375
2271424,2016-01-31 23:00:00,1631,1,1,6,23,18,3,23500.0,53.34,6.26,0,11.3,10.2,1006.5,250.0,13.0,92.1392
3048,2016-01-01 00:00:00,1633,1,1,4,0,18,3,363.0,53.34,6.26,0,1.9,-1.2,1016.0,200.0,5.0,9.8575
6101,2016-01-01 01:00:00,1633,1,1,4,1,18,3,363.0,53.34,6.26,0,1.6,-1.5,1016.5,190.0,3.0,9.615
9154,2016-01-01 02:00:00,1633,1,1,4,2,18,3,363.0,53.34,6.26,0,0.7,-1.8,1016.5,170.0,3.0,9.49
12207,2016-01-01 03:00:00,1633,1,1,4,3,18,3,363.0,53.34,6.26,0,0.8,-2.1,1016.5,170.0,4.0,9.6125
15260,2016-01-01 04:00:00,1633,1,1,4,4,18,3,363.0,53.34,6.26,0,2.9,-1.6,1016.0,130.0,3.0,9.43
18313,2016-01-01 05:00:00,1633,1,1,4,5,18,3,363.0,53.34,6.26,0,3.0,-1.1,1015.5,160.0,4.0,9.4225
21366,2016-01-01 06:00:00,1633,1,1,4,6,18,3,363.0,53.34,6.26,0,3.6,-0.6,1014.5,150.0,5.0,10.7275
24419,2016-01-01 07:00:00,1633,1,1,4,7,18,3,363.0,53.34,6.26,0,3.9,0.3,1014.0,150.0,4.0,13.5775
27472,2016-01-01 08:00:00,1633,1,1,4,8,18,3,363.0,53.34,6.26,0,3.9,0.7,1013.5,120.0,3.0,16.98
30525,2016-01-01 09:00:00,1633,1,1,4,9,18,3,363.0,53.34,6.26,0,5.7,2.9,1012.0,140.0,4.0,14.835
33578,2016-01-01 10:00:00,1633,1,1,4,10,18,3,363.0,53.34,6.26,0,7.6,3.9,1011.5,140.0,11.0,14.3175
36631,2016-01-01 11:00:00,1633,1,1,4,11,18,3,363.0,53.34,6.26,0,7.6,3.8,1010.0,140.0,12.0,14.07
39684,2016-01-01 12:00:00,1633,1,1,4,12,18,3,363.0,53.34,6.26,0,7.9,4.3,1008.5,140.0,14.0,13.9925
42737,2016-01-01 13:00:00,1633,1,1,4,13,18,3,363.0,53.34,6.26,0,7.0,5.5,1006.5,130.0,13.0,14.195
45790,2016-01-01 14:00:00,1633,1,1,4,14,18,3,363.0,53.34,6.26,0,7.2,5.5,1004.5,130.0,12.0,13.885
48843,2016-01-01 15:00:00,1633,1,1,4,15,18,3,363.0,53.34,6.26,0,7.5,5.8,1002.5,130.0,14.0,14.285
51896,2016-01-01 16:00:00,1633,1,1,4,16,18,3,363.0,53.34,6.26,0,7.8,6.4,1001.5,120.0,13.0,15.45
54949,2016-01-01 17:00:00,1633,1,1,4,17,18,3,363.0,53.34,6.26,0,8.1,6.5,1000.5,120.0,13.0,15.015
58002,2016-01-01 18:00:00,1633,1,1,4,18,18,3,363.0,53.34,6.26,0,8.2,7.0,1000.0,120.0,13.0,11.2025
61055,2016-01-01 19:00:00,1633,1,1,4,19,18,3,363.0,53.34,6.26,0,8.2,6.9,999.0,120.0,13.0,10.875
64108,2016-01-01 20:00:00,1633,1,1,4,20,18,3,363.0,53.34,6.26,0,8.2,7.0,998.0,130.0,11.0,10.855
67161,2016-01-01 21:00:00,1633,1,1,4,21,18,3,363.0,53.34,6.26,0,7.9,6.7,997.0,120.0,12.0,10.79
70214,2016-01-01 22:00:00,1633,1,1,4,22,18,3,363.0,53.34,6.26,0,8.1,6.9,996.0,120.0,13.0,10.765
73267,2016-01-01 23:00:00,1633,1,1,4,23,18,3,363.0,53.34,6.26,0,7.9,6.8,995.5,120.0,11.0,9.48
76320,2016-01-02 00:00:00,1633,1,1,5,0,18,3,363.0,53.34,6.26,0,7.5,6.8,994.5,110.0,10.0,4.2175
79373,2016-01-02 01:00:00,1633,1,1,5,1,18,3,363.0,53.34,6.26,0,8.5,6.3,994.0,120.0,9.0,4.35
82426,2016-01-02 02:00:00,1633,1,1,5,2,18,3,363.0,53.34,6.26,0,8.5,6.5,993.0,110.0,11.0,4.135
85479,2016-01-02 03:00:00,1633,1,1,5,3,18,3,363.0,53.34,6.26,0,8.7,6.9,993.0,110.0,10.0,4.0975
88532,2016-01-02 04:00:00,1633,1,1,5,4,18,3,363.0,53.34,6.26,0,8.7,7.0,993.0,100.0,7.0,4.175
